ματθαν	ματθαν
ματταθα	ματταθα
ματταθιου	ματταθιας
μελιτη	μελιτη
μελεα	μελεα
μελχι	μελχι
μελχισεδεκ	μελχισεδεκ
μεννα	μεννα
μεσοποταμιαν	μεσοποταμια
μεσοποταμια	μεσοποταμια
μεσσιαν	μεσσιας
μεσσιας	μεσσιας
μιλητου	μιλητος
μιλητω	μιλητος
μιτυληνην	μιτυληνη
μιχαηλ	μιχαηλ
μνασωνι	μνασων
μολοχ	μολοχ
μυσιαν	μυσια
μωυσεα	μωυσης
μωυσεως	μωυσης
μωυσει	μωυσης
μωυσην	μωυσης
μωυσης	μωυσης
μωυση	μωυσης
μυρα	μυρα,μυρον
μαρκον	μαρκος
μαρκος	μαρκος
μηδοι	μηδος
νεαν	νεα
νιγερ	νιγερ
ναιν	ναιν
ναασσων	ναασσων
ναγγαι	ναγγαι
ναζαρα	ναζαρα
ναζαρεθ	ναζαρεθ
ναζαρετ	ναζαρετ
ναζαρηνε	ναζαρηνος
ναζαρηνου	ναζαρηνος
ναζαρηνον	ναζαρηνος
ναζαρηνος	ναζαρηνος
ναζωραιου	ναζωραιος
ναζωραιων	ναζωραιος
ναζωραιον	ναζωραιος
ναζωραιος	ναζωραιος
ναθαμ	ναθαμ
ναθαναηλ	ναθαναηλ
ναιμαν	ναιμαν
ναουμ	ναουμ
ναρκισσου	ναρκισσος
ναχωρ	ναχωρ
νεφθαλιμ	νεφθαλιμ
νηρεα	νηρευς
νηρι	νηρι
νικανορα	νικανωρ
νικολαιτων	νικολαιτης
νικοδημος	νικοδημος
νικολαον	νικολαος
νικοπολιν	νικοπολις
νινευιταις	νινευιτης
νινευιται	νινευιτης
νυμφαν	νυμφα
νωε	νωε
ουριου	ουριας
ουρβανον	ουρβανος
παγον	παγος
παγου	παγος
παρθοι	παρθος
παταρα	παταρα
πατμω	πατμος
παφου	παφος
περγαμον	περγαμος
περγην	περγη
περγης	περγη
περγη	περγη
πετρε	πετρος
πετρον	πετρος
πετρος	πετρος
πετρου	πετρος
πετρω	πετρος
παμφυλιαν	παμφυλια
παμφυλιας	παμφυλια
παρμεναν	παρμενας
πατροβαν	πατροβας
παυλου	παυλος
παυλω	παυλος
παυλε	παυλος
παυλον	παυλος
παυλος	παυλος
περγαμω	περγαμος
περσιδα	περσις
πιλατου	πιλατος
πιλατω	πιλατος
πιλατον	πιλατος
πιλατος	πιλατος
πισιδιαν	πισιδια
ποντιου	ποντιος
ποντικον	ποντικος
ποπλιου	ποπλιος
ποπλιω	ποπλιος
ποτιολους	ποτιολοι
πουδης	πουδης
πρισκα	πρισκα
πρισκαν	πρισκα
πρισκιλλα	πρισκιλλα
πρισκιλλαν	πρισκιλλα
προχορον	προχορος
πτολεμαιδα	πτολεμαις
πολιν	πολις
ποντιος	ποντιος
ποντον	ποντος
ποντου	ποντος
πορκιον	πορκιος
πυρρου	πυρρος
σαμον	σαμος
σαρδεις	σαρδεις
σαρδεσι	σαρδεις
σαρδεσιν	σαρδεις
σαρεπτα	σαρεπτα
σαρρα	σαρρα, σαρρα
σαρρας	σαρρα
σηθ	σηθ
σημ	σημ
σιμων	σιμων
σιμωνα	σιμων
σιμωνι	σιμων
σιμωνος	σιμων
σαβαωθ	σαβαωθ
σαδδουκαιους	σαδδουκαιος
σαδδουκαιων	σαδδουκαιος
σαδδουκαιοι	σαδδουκαιος
σαδωκ	σαδωκ
σαλα	σαλα
σαλημ	σαλημ
σαλαθιηλ	σαλαθιηλ
σαλαμινι	σαλαμις
σαλειμ	σαλειμ
σαλμων	σαλμων
σαλμωνην	σαλμωνη
σαλωμη	σαλωμη
σαμαρεια	σαμαρεια, σαμαρεια
σαμαρειαν	σαμαρεια
σαμαριταις	σαμαριτης
σαμαριτης	σαμαριτης
σαμαριτιδος	σαμαριτις
σαμαρειας	σαμαρεια
σαμαριτων	σαμαριτης
σαμαριται	σαμαριτης
σαμαριτις	σαμαριτις
σαμοθρακην	σαμοθρακη
σαμουηλ	σαμουηλ
σαμψων	σαμψων
σαουλ	σαουλ
σαπφιρη	σαπφιρα
σαρωνα	σαρων
σατανα	σατανας, σατανας
σαταναν	σατανας
σατανας	σατανας
σαυλου	σαυλος
σαυλω	σαυλος
σαυλον	σαυλος
σαυλος	σαυλος
σεβαστου	σεβαστος
σεβαστον	σεβαστος
σεβαστης	σεβαστος
σεκουνδος	σεκουνδος
σελευκειαν	σελευκεια
σεμειν	σεμειν
σεργιω	σεργιος
σερουχ	σερουχ
σιδωνιας	σιδωνιος
σιδωνιοις	σιδωνιος
σιδωνα	σιδων
σιδωνι	σιδων
σιδωνος	σιδων
σιλουανου	σιλουανος
σιλουανος	σιλουανος
σιλωαμ	σιλωαμ
σιλαν	σιλας
σιλας	σιλας
σιλα	σιλας
σινα	σινα
σιων	σιων
σκευα	σκευας
σκυθης	σκυθης
σμυρναν	σμυρνα
σμυρνη	σμυρνα
σοδομοις	σοδομα
σοδομων	σοδομα
σολομων	σολομων, σολομων
σολομωνα	σολομων
σολομωνος	σολομων
σολομωντος	σολομων
σουσαννα	σουσαννα
σπανιαν	σπανια
σταχυν	σταχυς
στεφανον	στεφανος
στεφανος	στεφανος
στεφανου	στεφανος
στεφανω	στεφανος
στεφανα	στεφανας
στοικων	στοικος
στοα	στοα
συμεων	συμεων
συντυχην	συντυχη
συριαν	συρια
συριας	συρια
συρακουσας	συρακουσαι
συροφοινικισσα	συροφοινικισσα
συχαρ	συχαρ
συχεμ	συχεμ
σωσιπατρος	σωσιπατρος
σωσθενην	σωσθενης
σωσθενης	σωσθενης
σοδομα	σοδομα
συρος	συρος
συρτιν	συρτις
σωπατρος	σωπατρος
τερτιος	τερτιος
τερτυλλος	τερτυλλος
τιμωνα	τιμων
τιτον	τιτος
τιτος	τιτος
τιτου	τιτος
τιτω	τιτος
ταβερνων	ταβερνη
ταβιθα	ταβιθα
ταρσεα	ταρσευς
ταρσευς	ταρσευς
ταρσον	ταρσος
ταρσω	ταρσος
τερτυλλου	τερτυλλος
τιβεριου	τιβεριος
τιβεριαδος	τιβεριας
τιμαιου	τιμαιος
τιμοθεου	τιμοθεος
τιμοθεω	τιμοθεος
τιμοθεε	τιμοθεος
τιμοθεον	τιμοθεος
τιμοθεος	τιμοθεος
τιτιου	τιτιος
τραχωνιτιδος	τραχωνιτις
τριων	τρεις
τρυφωσαν	τρυφωσα
τροφιμον	τροφιμος
τροφιμος	τροφιμος
τρυφαιναν	τρυφαινα
τρωαδα	τρωας
τρωαδι	τρωας
τρωαδος	τρωας
τυραννου	τυραννος
τυριοις	τυριος
τυχικον	τυχικος
τυχικος	τυχικος
τυρον	τυρος
τυρου	τυρος
τυρω	τυρος
φαλεκ	φαλεκ
φηλικα	φηλιξ
φηλικι	φηλιξ
φηλικος	φηλιξ
φηστου	φηστος
φηστω	φηστος
φιλητος	φιλητος
φιλιππε	φιλιππος
φιλιππον	φιλιππος
φιλιππος	φιλιππος
φανουηλ	φανουηλ
φαρες	φαρες
φαραω	φαραω
φαρισαιοις	φαρισαιος
φαρισαιου	φαρισαιος
φαρισαιους	φαρισαιος
φαρισαιων	φαρισαιος
φαρισαιε	φαρισαιος
φαρισαιοι	φαρισαιος
φαρισαιος	φαρισαιος
φιλημονι	φιλημων
φιλιπποις	φιλιπποι
φιλιππου	φιλιππος
φιλιππους	φιλιπποι
φιλιππων	φιλιπποι
φιλιππω	φιλιππος
φιλαδελφειαν	φιλαδελφεια
φιλαδελφεια	φιλαδελφεια
φιλιππησιοι	φιλιππησιος
φιλολογον	φιλολογος
φλεγοντα	φλεγων
φοιβην	φοιβη
φοινικα	φοινιξ
φοινικην	φοινικη
φοινικης	φοινικη
φορτουνατου	φορτουνατος
φρυγιαν	φρυγια
φορου	φορον
φυγελος	φυγελος
φηλιξ	φηλιξ
φηστε	φηστος
φηστον	φηστος
φηστος	φηστος
χιου	χιος
χαλδαιων	χαλδαιος
χανααν	χανααν
χαναναια	χαναναιος
χαρραν	χαρραν
χερουβιν	χερουβ
χλοης	χλοη
χοραζιν	χοραζιν
χουζα	χουζας
χριστε	χριστος
χριστιανους	χριστιανος
χριστιανον	χριστιανος
χριστιανος	χριστιανος
χριστου	χριστος
χριστον	χριστος
χριστος	χριστος
χριστω	χριστος
αββα	αββα
αιγειοις	αιγειος
αιγιαλον	αιγιαλος
αιδους	αιδως
αινεσεως	αινεσις
αινιγματι	αινιγμα
αινειν	αινεω
αινειτε	αινεω
αινουντων	αινεω
αινουντα	αινεω
αινουντες	αινεω
αιρομενον	αιρω
αισθησει	αισθησις
αισθητηρια	αισθητηριον
αισχροκερδεις	αισχροκερδης
αισχροκερδη	αισχροκερδης
αισχροκερδως	αισχροκερδως
αισχρολογιαν	αισχρολογια
αισχρου	αισχρος
αισχρον	αισχρος
αισχροτης	αισχροτης
αισχυνεσθω	αισχυνομαι
αισχυνθησομαι	αισχυνομαι
αισχυνθωμεν	αισχυνομαι
αισχυνας	αισχυνη
αισχυνη	αισχυνη, αισχυνη
αισχυνης	αισχυνη
αισχυνομαι	αισχυνομαι
αιτηματα	αιτημα
αιτησας	αιτεω
αιτησασθε	αιτεω
αιτησει	αιτεω
αιτησεσθε	αιτεω
αιτησηται	αιτεω
αιτησητε	αιτεω
αιτησουσι	αιτεω
αιτησουσιν	αιτεω
αιτησωμαι	αιτεω
αιτησωμεν	αιτεω
αιτησωνται	αιτεω
αιτηση	αιτεω
αιτησης	αιτεω
αιτια	αιτια
αιτιαν	αιτια
αιτιας	αιτια
αιτιου	αιτιον
αιτειτω	αιτεω
αιτειν	αιτεω
αιτεις	αιτεω
αιτεισθαι	αιτεω
αιτεισθε	αιτεω
αιτειτε	αιτεω
αιτιωματα	αιτιωμα
αιτουμεθα	αιτεω
αιτουμενοι	αιτεω
αιτουμαι	αιτεω
αιτουντι	αιτεω
αιτουσα	αιτεω
αιτουσι	αιτεω
αιτουσιν	αιτεω
αιτωμεθα	αιτεω
αιτησαι	αιτεω
αιτωμεν	αιτεω
αιτων	αιτεω
αιφνιδιος	αιφνιδιος
αιχμαλωσιαν	αιχμαλωσια
αιχμαλωτιζοντα	αιχμαλωτιζω
αιχμαλωτιζοντες	αιχμαλωτιζω
αιχμαλωτισθησονται	αιχμαλωτιζω
αιχμαλωτοις	αιχμαλωτος
αιωνιαν	αιωνιος
αιωνιου	αιωνιος
αιωνιους	αιωνιος
αιωνιων	αιωνιος
αιωνια	αιωνιος
αιωνιον	αιωνιος
αιωνιος	αιωνιος
αιωνων	αιων
αιωνα	αιων
αιωνας	αιων
αιωνι	αιων
αιωνος	αιων
αιωσι	αιων
αιωσιν	αιων
αι	ο, ος
αιματων	αιμα
αιματεκχυσιας	αιματεκχυσια
αιμορροουσα	αιμορροεω
αιρεσεις	αιρεσις
αιρεσεως	αιρεσις
αιρησομαι	αιρεομαι
αιρετικον	αιρετικος
αιρει	αιρω
αιρεις	αιρω
αιρεται	αιρω
αιρετε	αιρω
αιροντος	αιρω
αιρων	αιρω
αιρωσι	αιρω
αιρωσιν	αιρω
αισθωνται	αισθανομαι
αιτημα	αιτημα
αιτησον	αιτεω
αιτιον	αιτιος
αιτιος	αιτιος
αιματι	αιμα
αιματος	αιμα
αιρεσιν	αιρεσις
αιρεσις	αιρεσις
αιτινες	οστις
αινον	αινος
αιρε	αιρω
αιμα	αιμα
αις	ος
αυγασαι	αυγαζω
αυγης	αυγη
αυθαδεις	αυθαδης
αυθαδη	αυθαδης
αυθαιρετοι	αυθαιρετος
αυθαιρετος	αυθαιρετος
αυθεντειν	αυθεντεω
αυλην	αυλη
αυλητας	αυλητης
αυλητων	αυλητης
αυλουμενον	αυλεω
αυλος	αυλος
αυλης	αυλη
αυλη	αυλη
αυξανει	αυξανω
αυξανειν	αυξανω
αυξανετε	αυξανω
αυξανουσι	αυξανω
αυξανουσιν	αυξανω
αυξανων	αυξανω
αυξησει	αυξανω
αυξησωμεν	αυξανω
αυξανομενης	αυξανω
αυξανομενα	αυξανω
αυξανομενοι	αυξανω
αυξανομενον	αυξανω
αυξηθητε	αυξανω
αυξηθη	αυξανω
αυστηρος	αυστηρος
αυτα	αυτος
αυταρκειαν	αυταρκεια
αυταρκης	αυταρκης
αυτας	αυτος
αυτη	αυτος, αυτος, ουτος
αυτην	αυτος, εαυτου
αυταρκειας	αυταρκεια
αυταις	αυτος
αυτοι	αυτος
αυτοκατακριτος	αυτοκατακριτος
αυτοματη	αυτοματος
αυτους	αυτος, εαυτου
αυτοις	αυτος
αυτου	αυτος, εαυτου
αυτο	αυτος
αυτον	αυτος, εαυτου
αυτοπται	αυτοπτης
αυτος	αυτος
αυτοχειρες	αυτοχειρ
αυτης	αυτος, εαυτου
αυτων	αυτος, εαυτου
αυτω	αυτος, εαυτου
αυχει	αυχεω
αυχμηρω	αυχμηρος
αυξει	αυξω
αυξησιν	αυξησις
αυριον	αυριον
αυται	ουτος
βαθη	βαθος
βαθος	βαθος
βαθους	βαθος
βαλε	βαλλω
βαλετε	βαλλω
βαλητε	βαλλω
βαλλει	βαλλω
βαλλειν	βαλλω
βαλλεται	βαλλω
βαλλομεν	βαλλω
βαλλοντας	βαλλω
βαλλοντες	βαλλω
βαλλουσαν	βαλλω
βαλλουσι	βαλλω
βαλλουσιν	βαλλω
βαλλω	βαλλω
βαλω	βαλλω
βαλωσι	βαλλω
βαλωσιν	βαλλω
βαλη	βαλλω
βαπτισαι	βαπτιζω
βαπτισμα	βαπτισμα
βαρβαροι	βαρβαρος
βαρβαρος	βαρβαρος
βαρει	βαρος
βαρη	βαρος
βαρος	βαρος
βασεις	βασις
βατου	βατος
βατους	βατος
βατραχοι	βατραχος
βατω	βατος
βαψας	βαπτω
βαψω	βαπτω
βαψη	βαπτω
βεβαιος	βεβαιος
βεβηλος	βεβηλος
βεβληται	βαλλω
βελη	βελος
βελτιον	βελτιον
βηματι	βημα
βηματος	βημα
βηρυλλος	βηρυλλος
βιαν	βια
βιας	βια
βιβλος	βιβλος
βιβλου	βιβλος
βιβλους	βιβλος
βιβλω	βιβλος
βιον	βιος
βιου	βιος
βιωσιν	βιωσις
βαια	βαιον
βαθεα	βαθυς
βαθεως	βαθυς
βαθει	βαθυς
βαθμον	βαθμος
βαθυ	βαθυς
βαλει	βαλλω
βαλειν	βαλλω
βαλλαντια	βαλλαντιον
βαλλαντιον	βαλλαντιον
βαλλαντιου	βαλλαντιον
βαλλομενα	βαλλω
βαλλομενον	βαλλω
βαλλοντων	βαλλω
βαλουσα	βαλλω
βαλουσι	βαλλω
βαλουσιν	βαλλω
βαπτιζει	βαπτιζω
βαπτιζειν	βαπτιζω
βαπτιζεις	βαπτιζω
βαπτιζομαι	βαπτιζω
βαπτιζονται	βαπτιζω
βαπτιζοντες	βαπτιζω
βαπτιζοντος	βαπτιζω
βαπτιζω	βαπτιζω
βαπτιζων	βαπτιζω
βαπτισει	βαπτιζω
βαπτισματος	βαπτισμα
βαπτισωνται	βαπτιζω
βαπτιζομενοι	βαπτιζω
βαπτισθεντες	βαπτιζω
βαπτισθεντος	βαπτιζω
βαπτισθησεσθε	βαπτιζω
βαπτισθητω	βαπτιζω
βαπτισθεις	βαπτιζω
βαπτισθηναι	βαπτιζω
βαπτισμους	βαπτισμος
βαπτισμοις	βαπτισμος
βαπτισμων	βαπτισμος
βαπτισμω	βαπτισμος
βαπτιστην	βαπτιστης
βαπτιστης	βαπτιστης
βαπτιστου	βαπτιστης
βαρεα	βαρυς
βαρεως	βαρεως
βαρβαροις	βαρβαρος
βαρεισθω	βαρεω
βαρειαι	βαρυς
βαρεις	βαρυς
βαρηθωσι	βαρεω
βαρηθωσιν	βαρεω
βαρουμενοι	βαρεω
βαρυτιμου	βαρυτιμος
βαρυτερα	βαρυς
βασανοις	βασανος
βασανου	βασανος
βασιλειον	βασιλειος
βασιλισσα	βασιλισσα
βασανισαι	βασανιζω
βασανισης	βασανιζω
βασανιζομενη	βασανιζω
βασανιζομενους	βασανιζω
βασανιζομενον	βασανιζω
βασανιζομενος	βασανιζω
βασανισθησεται	βασανιζω
βασανισθησονται	βασανιζω
βασανισμου	βασανισμος
βασανισμον	βασανισμος
βασανισμος	βασανισμος
βασανισταις	βασανιστης
βασιλεα	βασιλευς
βασιλεων	βασιλευς
βασιλεως	βασιλευς
βασιλισσης	βασιλισσα
βασιλεια	βασιλεια, βασιλεια
βασιλειαν	βασιλεια
βασιλειας	βασιλεια
βασιλειοις	βασιλειον
βασιλευετω	βασιλευω
βασιλευοντων	βασιλευω
βασιλευει	βασιλευω
βασιλευειν	βασιλευω
βασιλευουσι	βασιλευω
βασιλευουσιν	βασιλευω
βασιλευς	βασιλευς
βασιλευσει	βασιλευω
βασιλευσουσι	βασιλευω
βασιλευσουσιν	βασιλευω
βασιλευση	βασιλευω
βασιλει	βασιλευς
βασιλεις	βασιλευς
βασιλευ	βασιλευς
βασιλευσαι	βασιλευω
βασιλευσι	βασιλευς
βασιλευσιν	βασιλευς
βασιλικην	βασιλικος
βασιλικον	βασιλικος
βασιλικος	βασιλικος
βασιλικης	βασιλικος
βασταζει	βασταζω
βασταζειν	βασταζω
βασταζεις	βασταζω
βασταζεσθαι	βασταζω
βασταζετε	βασταζω
βασταζοντες	βασταζω
βασταζοντος	βασταζω
βασταζω	βασταζω
βασταζων	βασταζω
βαστασαι	βασταζω
βαστασασα	βασταζω
βαστασασι	βασταζω
βαστασασιν	βασταζω
βαστασει	βασταζω
βατταλογησητε	βατταλογεω
βδελυγμα	βδελυγμα
βδελυγματων	βδελυγμα
βδελυκτοι	βδελυκτος
βδελυσσομενος	βδελυσσομαι
βεβηλοις	βεβηλος
βεβηλους	βεβηλος
βεβαια	βεβαιος
βεβαιαν	βεβαιος
βεβαιωσιν	βεβαιωσις
βεβαιουμενοι	βεβαιοω
βεβαιουντος	βεβαιοω
βεβαιουσθαι	βεβαιοω
βεβαιοτερον	βεβαιος
βεβαιωσει	βεβαιοω
βεβαιων	βεβαιοω
βεβαιωσαι	βεβαιοω
βεβαμμενον	βαπτω
βεβαπτισμενοι	βαπτιζω
βεβαρημενοι	βαρεω
βεβηλουσι	βεβηλοω
βεβηλουσιν	βεβηλοω
βεβηλωσαι	βεβηλοω
βεβληκοτος	βαλλω
βεβλημενην	βαλλω
βεβλημενον	βαλλω
βεβλημενος	βαλλω
βεβρωκοσι	βιβρωσκω
βεβρωκοσιν	βιβρωσκω
βελονης	βελονη
βιαζεται	βιαζω
βιαιας	βιαιος
βιασται	βιαστης
βιβλια	βιβλιον
βιβλιοις	βιβλιον
βιβλιον	βιβλιον
βιβλιου	βιβλιον
βιβλιω	βιβλιον
βιβλαριδιον	βιβλαριδιον
βιωτικα	βιωτικος
βιωτικαις	βιωτικος
βιωσαι	βιοω
βλασφημα	βλασφημος
βλασφημοι	βλασφημος
βλασφημον	βλασφημος
βλαψαν	βλαπτω
βλαψη	βλαπτω
βλεμματι	βλεμμα
βλεπε	βλεπω
βλεπει	βλεπω
βλεπειν	βλεπω
βλεπεις	βλεπω
βλεπετε	βλεπω
βλεπομεν	βλεπω
βλεποντα	βλεπω
βλεποντας	βλεπω
βλεποντες	βλεπω
βλεπουσι	βλεπω
βλεπουσιν	βλεπω
βλεπω	βλεπω
βλεπων	βλεπω
βλεπωσι	βλεπω
βλεπωσιν	βλεπω
βλεπη	βλεπω
βλεπης	βλεπω
βλεψετε	βλεπω
βλεψον	βλεπω
βληθητι	βαλλω
βλαβερας	βλαβερος
βλαστησασα	βλαστανω
βλαστα	βλαστανω
βλασφημησαντι	βλασφημεω
βλασφημησωσι	βλασφημεω
βλασφημησωσιν	βλασφημεω
βλασφημηση	βλασφημεω
βλασφημια	βλασφημια
βλασφημιαι	βλασφημια
βλασφημιαν	βλασφημια
βλασφημιας	βλασφημια
βλασφημεισθω	βλασφημεω
βλασφημει	βλασφημεω
